betweenness birank harmonic.cent birank.scaled betweenness.scaled harmonic.cent.scaled
0 0.000804878449380113 122.06382773573 -0.770569071637339 -0.318681273781268 1.33085365543287
18108 0.0010547669312875 125.697161069063 -0.247300750061215 1.49341303558617 1.40464385952956
73108.8236445853 0.00131699150647362 141.805831565236 0.30179944169755 6.99742670561461 1.73179856144854
8128 0.00110033635981819 110.991094749762 -0.15187803109301 0.494699693003496 1.10597496911834
0 0.000817077486334481 108.574428083096 -0.745024198407355 -0.318681273781268 1.0568943287788
7167.97941714289 0.00113901337337027 117.392515551183 -0.0708880798535958 0.398629015122396 1.23598289960796
2838.87142579643 0.00109914447246396 100.841086566512 -0.154373851991184 -0.0345912165849173 0.899836113496736
0 0.000828446413142117 94.5691793887232 -0.7212175819385 -0.318681273781268 0.772458505040434
2838.87142579643 0.00109914447246396 100.841086566512 -0.154373851991184 -0.0345912165849173 0.899836113496736
2838.87142579643 0.00109914447246396 100.841086566512 -0.154373851991184 -0.0345912165849173 0.899836113496736
0 0.00108444497483389 2 -0.185154708292315 -0.318681273781268 -1.10755029500291
0 0.00108444497483389 2 -0.185154708292315 -0.318681273781268 -1.10755029500291
0 0.00108444497483389 2 -0.185154708292315 -0.318681273781268 -1.10755029500291
0 0.000852719728092312 107.286139204792 -0.670389081656584 -0.318681273781268 1.03073017301764
32733.3723355415 0.00162103081705912 119.73371621928 0.93845999735373 2.95699564998946 1.28353088358875
22702.3293983794 0.00116390180468259 111.049595193248 -0.0187715213789729 1.95317436528369 1.10716306810858
0 0.000852719728092312 107.286139204792 -0.670389081656584 -0.318681273781268 1.03073017301764
56149.4316055836 0.00158511858267068 132.284426521189 0.863259514045944 5.30027529164253 1.53842615186483
0 0.000987590020865522 2.5 -0.387969695251755 -0.318681273781268 -1.09739567976025
0 0.000987590020865522 2.5 -0.387969695251755 -0.318681273781268 -1.09739567976025
0 0.000987590020865522 2.5 -0.387969695251755 -0.318681273781268 -1.09739567976025
0 0.000987590020865522 2.5 -0.387969695251755 -0.318681273781268 -1.09739567976025
0 0.000987590020865522 2.5 -0.387969695251755 -0.318681273781268 -1.09739567976025
0 0.000987590020865522 2.5 -0.387969695251755 -0.318681273781268 -1.09739567976025
0 0.000987590020865522 2.5 -0.387969695251755 -0.318681273781268 -1.09739567976025
0 0.000987590020865522 2.5 -0.387969695251755 -0.318681273781268 -1.09739567976025
10931.7737033435 0.0010734543966143 112.015081315312 -0.208169060031219 0.775277469267178 1.12677134829198
0 0.000787176673292345 105.989393114625 -0.80763672114107 -0.318681273781268 1.00439425779148
42570.7041423489 0.00132137253865881 135.430605484126 0.310973355360235 3.94143197572807 1.6023226255712
0 0.000787176673292345 105.989393114625 -0.80763672114107 -0.318681273781268 1.00439425779148
0 0.000787176673292345 105.989393114625 -0.80763672114107 -0.318681273781268 1.00439425779148
0 0.000787176673292345 105.989393114625 -0.80763672114107 -0.318681273781268 1.00439425779148
0 0.000787176673292345 105.989393114625 -0.80763672114107 -0.318681273781268 1.00439425779148
0 0.000787176673292345 105.989393114625 -0.80763672114107 -0.318681273781268 1.00439425779148
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.00101225642678688 61.6126424096634 -0.336318059581063 -0.318681273781268 0.103136599534441
3063 0.00131394104364831 71.9975388661761 0.295411750074295 -0.0121623390787913 0.314045855236032
0 0.00101225642678688 61.6126424096634 -0.336318059581063 -0.318681273781268 0.103136599534441
0 0.000872702151737933 3.5 -0.628545739369434 -0.318681273781268 -1.07708644927492
0 0.000872702151737933 3.5 -0.628545739369434 -0.318681273781268 -1.07708644927492
0 0.000872702151737933 3.5 -0.628545739369434 -0.318681273781268 -1.07708644927492
0 0.000872702151737933 3.5 -0.628545739369434 -0.318681273781268 -1.07708644927492
0 0.000872702151737933 3.5 -0.628545739369434 -0.318681273781268 -1.07708644927492
0 0.000872702151737933 3.5 -0.628545739369434 -0.318681273781268 -1.07708644927492
5095 0.00118273870548778 103.880736785574 0.0206730876433815 0.1911829026174 0.961569070390436
0 0.000892331542799348 84.9687563167828 -0.587441649913742 -0.318681273781268 0.577481300115725
0 0.000892331542799348 84.9687563167828 -0.587441649913742 -0.318681273781268 0.577481300115725
0 0.000892331542799348 84.9687563167828 -0.587441649913742 -0.318681273781268 0.577481300115725
0 0.000892331542799348 84.9687563167828 -0.587441649913742 -0.318681273781268 0.577481300115725
0 0.00101391481864894 73.3462008292034 -0.332845374807634 -0.318681273781268 0.341436141889951
0 0.00101391481864894 73.3462008292034 -0.332845374807634 -0.318681273781268 0.341436141889951
3063 0.00131898324264266 87.3378156458269 0.305970151904928 -0.0121623390787913 0.6255950720627
0 0.000880002405024177 100.710770972682 -0.613258955220698 -0.318681273781268 0.897189504065804
0 0.000880002405024177 100.710770972682 -0.613258955220698 -0.318681273781268 0.897189504065804
0 0.000880002405024177 100.710770972682 -0.613258955220698 -0.318681273781268 0.897189504065804
0 0.000880002405024177 100.710770972682 -0.613258955220698 -0.318681273781268 0.897189504065804
50469.5433594183 0.00211741805121284 134.497197384657 1.97789852162992 4.73188048444576 1.58336582534221
0 0.00100115362060998 84.1359285235118 -0.35956741748914 -0.318681273781268 0.560567208507596
0 0.00100115362060998 84.1359285235118 -0.35956741748914 -0.318681273781268 0.560567208507596
3063 0.00128015214794514 103.30237491547 0.224657553612128 -0.0121623390787913 0.949822985866579
0 0.000832568895223071 97.9642492483436 -0.71258507409835 -0.318681273781268 0.841409761333257
0 0.000832568895223071 97.9642492483436 -0.71258507409835 -0.318681273781268 0.841409761333257
15191 0.00143162756841115 124.588292976372 0.54184819970466 1.20150453655674 1.38212360185726
0 0.000832568895223071 97.9642492483436 -0.71258507409835 -0.318681273781268 0.841409761333257
0 0.000832568895223071 97.9642492483436 -0.71258507409835 -0.318681273781268 0.841409761333257
0 0.000832568895223071 97.9642492483436 -0.71258507409835 -0.318681273781268 0.841409761333257
0 0.000832568895223071 97.9642492483436 -0.71258507409835 -0.318681273781268 0.841409761333257
35882.6808191565 0.00168269371653911 134.6114169714 1.06758256302032 3.27215160214327 1.58568553725532
52224.8503353889 0.0017213390668569 139.196157699369 1.14850621121394 4.90753664649288 1.67879809341512
350.516666666667 0.00110095914905284 119.114440886769 -0.150573905848728 -0.283604553160266 1.27095387812692
0 0.000788780137601189 117.947774220102 -0.804279055068621 -0.318681273781268 1.24725977589404
51537.1417260562 0.00175250711066054 136.367992074144 1.21377232449558 4.83871663006507 1.62136022588174
701.033333333333 0.00106906072949847 119.864440886769 -0.217369431331706 -0.248527832539264 1.28618580099092
13998.0092215755 0.00171827999000112 127.538142756795 1.14210048174743 1.08212018705869 1.44203278094496
0 0.00108444497483389 2 -0.185154708292315 -0.318681273781268 -1.10755029500291
0 0.00108444497483389 2 -0.185154708292315 -0.318681273781268 -1.10755029500291
0 0.00108444497483389 2 -0.185154708292315 -0.318681273781268 -1.10755029500291
0 0.000818761229258945 86.1314236733194 -0.741498428322536 -0.318681273781268 0.601094179437396
0 0.000818761229258945 86.1314236733194 -0.741498428322536 -0.318681273781268 0.601094179437396
0 0.000818761229258945 86.1314236733194 -0.741498428322536 -0.318681273781268 0.601094179437396
0 0.000818761229258945 86.1314236733194 -0.741498428322536 -0.318681273781268 0.601094179437396
12167.7445547143 0.00134347466222397 107.234713633683 0.357255364890774 0.898962898155686 1.02968575924116
0 0.000818761229258945 86.1314236733194 -0.741498428322536 -0.318681273781268 0.601094179437396
0 0.000818761229258945 86.1314236733194 -0.741498428322536 -0.318681273781268 0.601094179437396
0 0.000929674007036203 3.83333333333333 -0.50924625476953 -0.318681273781268 -1.07031670577981
0 0.000929674007036203 3.83333333333333 -0.50924625476953 -0.318681273781268 -1.07031670577981
15 0.00133693506989399 5 0.343561410386818 -0.317180201623078 -1.04662260354692
0 0.000929674007036203 3.83333333333333 -0.50924625476953 -0.318681273781268 -1.07031670577981
0 0.000929674007036203 3.83333333333333 -0.50924625476953 -0.318681273781268 -1.07031670577981
15135 0.00119517797523982 96.8568441276649 0.0467210101210516 1.19590053383283 0.81891921549676
0 0.000881837810153095 80.5523261639128 -0.609415603362739 -0.318681273781268 0.487787002218732
5095 0.00121921333692088 82.2189928305796 0.0970512345048396 0.1911829026174 0.521635719694282
0 0.000881837810153095 80.5523261639128 -0.609415603362739 -0.318681273781268 0.487787002218732
5095 0.00121921333692088 82.2189928305796 0.0970512345048396 0.1911829026174 0.521635719694282
0 0.00108444497483389 2 -0.185154708292315 -0.318681273781268 -1.10755029500291
0 0.00108444497483389 2 -0.185154708292315 -0.318681273781268 -1.10755029500291
0 0.00108444497483389 2 -0.185154708292315 -0.318681273781268 -1.10755029500291
0 0.000921529770009197 101.335708248803 -0.526300347087474 -0.318681273781268 0.909881499245432
0 0.000921529770009197 101.335708248803 -0.526300347087474 -0.318681273781268 0.909881499245432
38902.6874070374 0.00164009499971248 132.537414803977 0.978380536240127 3.57436812258458 1.54356414921005
0 0.000921529770009197 101.335708248803 -0.526300347087474 -0.318681273781268 0.909881499245432
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000857505606770643 7.03333333333333 -0.660367416455523 -0.318681273781268 -1.00532716822676
80 0.0011984507652866 8.7 0.0535742565835464 -0.310675555604253 -0.971478450751207
0 0.000857505606770643 7.03333333333333 -0.660367416455523 -0.318681273781268 -1.00532716822676
0 0.000857505606770643 7.03333333333333 -0.660367416455523 -0.318681273781268 -1.00532716822676
110 0.00117738236676215 9.16666666666667 0.00945687490177598 -0.307673411287872 -0.962000809858053
0 0.000857505606770643 7.03333333333333 -0.660367416455523 -0.318681273781268 -1.00532716822676
0 0.0008819311290929 105.830804200323 -0.609220192815481 -0.318681273781268 1.00117343897852
0 0.0008819311290929 105.830804200323 -0.609220192815481 -0.318681273781268 1.00117343897852
0 0.0008819311290929 105.830804200323 -0.609220192815481 -0.318681273781268 1.00117343897852
18953.666003441 0.00153730099651517 118.118403732489 0.763129136453378 1.57804008177906 1.25072512998869
0 0.00089613427829331 6.09285714285715 -0.579478693781731 -0.318681273781268 -1.0244275159451
0 0.00089613427829331 6.09285714285715 -0.579478693781731 -0.318681273781268 -1.0244275159451
0 0.00089613427829331 6.09285714285715 -0.579478693781731 -0.318681273781268 -1.0244275159451
0 0.00089613427829331 6.09285714285715 -0.579478693781731 -0.318681273781268 -1.0244275159451
6117 0.00157536797222394 83.0523261639129 0.842841663955904 0.293455952328772 0.538560078432057
0 0.000849497584996395 80.7189928305795 -0.677136273030949 -0.318681273781268 0.491171873966287
0 0.000849497584996395 80.7189928305795 -0.677136273030949 -0.318681273781268 0.491171873966287
0 0.000849497584996395 80.7189928305795 -0.677136273030949 -0.318681273781268 0.491171873966287
13143 0.00117230998272642 97.0235107943316 -0.00116473462783452 0.996558151225149 0.822304087244315
0 0.000849497584996395 80.7189928305795 -0.677136273030949 -0.318681273781268 0.491171873966287
0 0.000849497584996395 80.7189928305795 -0.677136273030949 -0.318681273781268 0.491171873966287
0 0.000830911371116923 112.767209437448 -0.716055941784511 -0.318681273781268 1.14204649167893
6108 0.00115040458033793 114.683876104115 -0.0470348085655405 0.292555309033857 1.18097251677581
0 0.000830911371116923 112.767209437448 -0.716055941784511 -0.318681273781268 1.14204649167893
0 0.000830911371116923 112.767209437448 -0.716055941784511 -0.318681273781268 1.14204649167893
0 0.000805300375742563 106.002770243172 -0.769685554726824 -0.318681273781268 1.00466593697838
7777.5470834721 0.00107357486860352 122.816026659098 -0.207916790798492 0.459629351953052 1.34613023673836
0 0.000805300375742563 106.002770243172 -0.769685554726824 -0.318681273781268 1.00466593697838
0 0.000805300375742563 106.002770243172 -0.769685554726824 -0.318681273781268 1.00466593697838
0 0.000805300375742563 106.002770243172 -0.769685554726824 -0.318681273781268 1.00466593697838
0 0.000805300375742563 106.002770243172 -0.769685554726824 -0.318681273781268 1.00466593697838
7730.10198967699 0.00109201408377397 127.694706965719 -0.169304938424285 0.454881451330482 1.44521247954977
13183 0.00137476467371311 122.012337335865 0.422776879404145 1.00056101031366 1.32980792503422
37014.3859876235 0.00145507374976646 121.260625056056 0.590944676146921 3.385403010121 1.31454122708494
0 0.000867066721209404 101.694392677326 -0.640346372401872 -0.318681273781268 0.917166103975791
27888 0.00117757385939194 104.635626443559 0.00985786187891577 2.4721120827263 0.97690029844546
25117.6930971806 0.00142704089060712 112.922070005157 0.532243662601511 2.19488337862865 1.14519159064162
0 0.000867066721209404 101.694392677326 -0.640346372401872 -0.318681273781268 0.917166103975791
0 0.000769044569349361 91.2462719483152 -0.845605480343048 -0.318681273781268 0.704972811951772
0 0.000769044569349361 91.2462719483152 -0.845605480343048 -0.318681273781268 0.704972811951772
0 0.000769044569349361 91.2462719483152 -0.845605480343048 -0.318681273781268 0.704972811951772
0 0.000769044569349361 91.2462719483152 -0.845605480343048 -0.318681273781268 0.704972811951772
0 0.000769044569349361 91.2462719483152 -0.845605480343048 -0.318681273781268 0.704972811951772
0 0.000769044569349361 91.2462719483152 -0.845605480343048 -0.318681273781268 0.704972811951772
10434.2988927739 0.0010697642429541 109.094350390751 -0.215896268974146 0.725494430097379 1.06745355075942
7443.95218947718 0.00105714102590312 99.0582350569967 -0.242329378450583 0.426246018120369 0.863627771268873
0 0.000769044569349361 91.2462719483152 -0.845605480343048 -0.318681273781268 0.704972811951772
8467.16666666678 0.00151645774027215 96.2529277967668 0.719483204367143 0.528640602358146 0.806654139538696
0.166666666666667 0.00108076962491036 79.307572852657 -0.192850918101628 -0.318664595201733 0.462507020323062
0.166666666666667 0.00108076962491036 79.307572852657 -0.192850918101628 -0.318664595201733 0.462507020323062
0.166666666666667 0.00108076962491036 79.307572852657 -0.192850918101628 -0.318664595201733 0.462507020323062
0.166666666666667 0.00108076962491036 79.307572852657 -0.192850918101628 -0.318664595201733 0.462507020323062
0.166666666666667 0.00108076962491036 79.307572852657 -0.192850918101628 -0.318664595201733 0.462507020323062
9128.97004245756 0.00114731937183665 124.473860839881 -0.0534952578902121 0.594868243797876 1.37979957322234
0 0.000842183237361523 101.626937235451 -0.692452570849517 -0.318681273781268 0.915796135859261
0 0.000842183237361523 101.626937235451 -0.692452570849517 -0.318681273781268 0.915796135859261
6405.72599483852 0.00113523118973078 110.32071841557 -0.0788080002509676 0.322349189141966 1.09236014163532
0 0.000842183237361523 101.626937235451 -0.692452570849517 -0.318681273781268 0.915796135859261
0 0.000842183237361523 101.626937235451 -0.692452570849517 -0.318681273781268 0.915796135859261
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.00095190387962049 64.7696010589548 -0.462696737852051 -0.318681273781268 0.167252000375552
4080 0.00126865922728959 75.7467562122973 0.200591293112493 0.089610353246517 0.390189574458001
0 0.00095190387962049 64.7696010589548 -0.462696737852051 -0.318681273781268 0.167252000375552
0 0.00095190387962049 64.7696010589548 -0.462696737852051 -0.318681273781268 0.167252000375552
0 0.00108444497483389 2 -0.185154708292315 -0.318681273781268 -1.10755029500291
0 0.00108444497483389 2 -0.185154708292315 -0.318681273781268 -1.10755029500291
0 0.00108444497483389 2 -0.185154708292315 -0.318681273781268 -1.10755029500291
0 0.000953028477623415 82.8064942380652 -0.460341821351112 -0.318681273781268 0.533567421189362
0 0.000953028477623415 82.8064942380652 -0.460341821351112 -0.318681273781268 0.533567421189362
4080 0.00127270838395055 101.065642720712 0.209070256983128 0.089610353246517 0.904396676189285
0 0.000953028477623415 82.8064942380652 -0.460341821351112 -0.318681273781268 0.533567421189362
0 0.0010031693830152 69.1781358588844 -0.355346396166257 -0.318681273781268 0.256785949729917
0 0.0010031693830152 69.1781358588844 -0.355346396166257 -0.318681273781268 0.256785949729917
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000921492968695303 3 -0.526377409309815 -0.318681273781268 -1.08724106451758
0 0.000877345465072402 101.337259163265 -0.618822607048432 -0.318681273781268 0.909912997124695
0 0.000877345465072402 101.337259163265 -0.618822607048432 -0.318681273781268 0.909912997124695
0 0.000877345465072402 101.337259163265 -0.618822607048432 -0.318681273781268 0.909912997124695
0 0.000877345465072402 101.337259163265 -0.618822607048432 -0.318681273781268 0.909912997124695
14620.4560966811 0.00134358196980292 116.871474702626 0.357480067751416 1.14440936533692 1.22540096092237
20736.8230762269 0.0013369012259842 124.803769879929 0.343490540990451 1.75648324415501 1.38649977195587
7699.86481483432 0.00158582472109693 121.867426544902 0.864738173111311 0.451855572577237 1.32686489838073
0 0.000812192990642714 101.014646261256 -0.755252368360878 -0.318681273781268 0.903360977340246
0 0.000812192990642714 101.014646261256 -0.755252368360878 -0.318681273781268 0.903360977340246
16470.4792207792 0.00133160720427 115.537383793536 0.332404820529733 1.32954391224306 1.19830660116126
0 0.00161367028524654 1 0.923046989526896 -0.318681273781268 -1.12785952548824
0 0.000948806687586138 59.5814927472307 -0.469182280783218 -0.318681273781268 0.0618855128898958
5095 0.00127635344511515 61.2481594138973 0.216703041908173 0.1911829026174 0.0957342303654442
0 0.000948806687586138 59.5814927472307 -0.469182280783218 -0.318681273781268 0.0618855128898958
9135 0.00132301145010895 68.1992013317148 0.314405248007626 0.595471670556678 0.236904542787582
0 0.000911399079659471 113.436460739981 -0.547514087293688 -0.318681273781268 1.15563847063468
0 0.000911399079659471 113.436460739981 -0.547514087293688 -0.318681273781268 1.15563847063468
102797.971550466 0.00238306391793296 157.062170182759 2.53416292305915 9.96846359374219 2.04164305879406
0 0.000911399079659471 113.436460739981 -0.547514087293688 -0.318681273781268 1.15563847063468
0 0.00124692095750627 1.5 0.155071196080974 -0.318681273781268 -1.11770491024558
0 0.00124692095750627 1.5 0.155071196080974 -0.318681273781268 -1.11770491024558
0 0.000862476445266171 114.319794073314 -0.649958444034997 -0.318681273781268 1.17357829089672
11 0.00122034993478481 115.236460739981 0.0994312788031067 -0.317580487531929 1.19219508550827
7119 0.00115514743634454 116.486460739981 -0.0371032331559463 0.39372757249589 1.21758162361493
0 0.000862476445266171 114.319794073314 -0.649958444034997 -0.318681273781268 1.17357829089672
0.333333333333333 0.00138389454699136 3 0.441894901291536 -0.318647916622198 -1.08724106451758
0.333333333333333 0.00138389454699136 3 0.441894901291536 -0.318647916622198 -1.08724106451758
0.333333333333333 0.00138389454699136 3 0.441894901291536 -0.318647916622198 -1.08724106451758
0 0.000885444870515193 71.179681723319 -0.601862392398026 -0.318681273781268 0.297435806017675
0 0.000885444870515193 71.179681723319 -0.601862392398026 -0.318681273781268 0.297435806017675
9135 0.00120712601632134 73.2296817233189 0.0717402961446608 0.595471670556678 0.339069728512597
0 0.000885444870515193 71.179681723319 -0.601862392398026 -0.318681273781268 0.297435806017675
22156 0.00146891163919043 84.9357250448738 0.619921318518626 1.89850237534315 0.576810460401302
0 0.00108444497483389 2 -0.185154708292315 -0.318681273781268 -1.10755029500291
